t_sec,sabd_deg_abs,sabd_deg_zeroed,sabd_vel_deg_s,sabd_trq_Nm
2.389243,-5.406258720555933,-1.2829546989395277,-0.009318541590578272,-4.631021499633789
2.396709,-5.406210693762162,-1.2829066721457565,0.006432667195335395,-4.662466049194336
2.403788,-5.405973613454645,-1.2826695918382391,0.03349118864777988,-4.693910121917725
2.412835,-5.405535021457061,-1.2822309998406558,0.048479106357238774,-4.693910121917725
2.419759,-5.405226607287968,-1.2819225856715626,0.044543327815308106,-4.693910121917725
2.428917,-5.404868907292277,-1.2815648856758717,0.03905918936571183,-4.725354194641113
2.435988,-5.404642920372148,-1.2813388987557426,0.03195960088492634,-4.746316909790039
2.443385,-5.404485622400545,-1.281181600784139,0.021264601027807823,-4.767279624938965
2.450133,-5.404431293646954,-1.281127272030548,0.008051136222372534,-4.735835552215576
2.458797,-5.404533190088193,-1.2812291684717874,-0.011761046013265324,-4.672947406768799
2.466177,-5.404741443069846,-1.2814374214534405,-0.028218527943393655,-4.662466049194336
2.474609,-5.404967907618458,-1.2816638860020522,-0.026857272658127273,-4.683428764343262
2.481663,-5.405056545913346,-1.28175252429694,-0.012565941823889315,-4.641502857208252
2.489065,-5.405132009971655,-1.281827988355249,-0.01019516851193111,-4.683428764343262
2.496204,-5.405090890739352,-1.2817868691229464,0.005759636672587397,-4.5681328773498535
2.503053,-5.404863869223543,-1.281559847607137,0.0331475754314959,-4.589095592498779
2.512574,-5.404367942666056,-1.2810639210496504,0.052087613156019355,-4.515725612640381
2.519497,-5.403875546151048,-1.2805715245346425,0.07112513939055665,-4.431875228881836
2.527297,-5.403213689344405,-1.279909667727999,0.08485232459749925,-4.400430202484131
2.534259,-5.402564723885836,-1.27926070226943,0.09321775406637318,-4.348022937774658
2.541559,-5.401977008267235,-1.2786729866508297,0.08050746170539828,-4.327060699462891
2.548358,-5.401558197946813,-1.2782541763304076,0.06159680910960798,-4.264172554016113
2.555139,-5.4012138696822705,-1.2779098480658648,0.050779417646526014,-4.316579818725586
2.562824,-5.400757062934108,-1.2774530413177025,0.05944176375280208,-4.358504772186279
2.56962,-5.400359734773073,-1.2770557131566678,0.05846600810906487,-4.389949321746826
2.57719,-5.399966983925254,-1.2766629623088486,0.051880714664004346,-4.557651519775391
2.584098,-5.39944390688701,-1.276139885270604,0.07572113321657575,-4.526207447052002
2.592142,-5.398255919840188,-1.2749518982237822,0.14768602573974343,-4.431875228881836
2.599373,-5.397385691142982,-1.2740816695265762,0.12034698491891802,-4.431875228881836
2.607796,-5.395319758264913,-1.2720157366485072,0.2452771324223368,-4.578614711761475
2.615266,-5.393522568810444,-1.2702185471940384,0.24058339453710023,-4.5681328773498535
2.622508,-5.392035311830721,-1.2687312902143155,0.205366515196032,-4.463318824768066
2.630259,-5.390826948435299,-1.2675229268188932,0.1558979828629135,-4.48428201675415
2.637005,-5.390023214993827,-1.2667191933774218,0.11914127543726602,-4.442356109619141
2.646081,-5.389384873037496,-1.2660808514210906,0.07033389079275072,-4.285134792327881
2.652848,-5.389217111421816,-1.2659130898054105,0.024790135840386605,-4.295616149902344
2.660495,-5.389241546680435,-1.2659375250640297,-0.0031954885095695196,-4.410912036895752
2.667338,-5.389356754014398,-1.2660527323979922,-0.01683615838013926,-4.348022937774658
2.674749,-5.389457963002703,-1.266153941386297,-0.013656584238924739,-4.358504772186279
2.681711,-5.3893716425356235,-1.2660676209192179,0.01239826999355686,-4.368986129760742
2.688718,-5.389003159794333,-1.2656991381779275,0.052588677250855045,-4.379467964172363
2.696585,-5.388598852941504,-1.2652948313250985,0.05139367953837026,-4.400430202484131
2.70316,-5.3882247279344115,-1.264920706318006,0.056900210811092825,-4.358504772186279
2.712558,-5.387603247629128,-1.2642992260127226,0.06612911183649582,-4.3375420570373535
2.71941,-5.387100641838036,-1.2637966202216306,0.07335263857476489,-4.348022937774658
2.726803,-5.386626034793623,-1.2633220131772172,0.0641957568709624,-4.295616149902344
2.733674,-5.386230742708999,-1.262926721092593,0.057530628117130035,-4.274653911590576
2.741487,-5.385942024963456,-1.2626380033470506,0.036953615959703034,-4.3375420570373535
2.749015,-5.385752071430707,-1.2624480498143011,0.025232711392716576,-4.295616149902344
2.758389,-5.385402702957915,-1.2620986813415094,0.03727033046530504,-4.274653911590576
2.765815,-5.385143645174406,-1.261839623558,0.03488512850689552,-4.327060699462891
2.772744,-5.384847001476588,-1.2615429798601827,0.04281239585472715,-4.253690242767334
2.780663,-5.384283635214965,-1.2609796135985594,0.07114042946234644,-4.264172554016113
2.789209,-5.383494339475595,-1.2601903178591893,0.09235726814960765,-4.2222466468811035
2.796659,-5.3827283874813405,-1.259424365864935,0.10281420658973307,-4.243209362030029
2.803732,-5.381900335044072,-1.2585963134276668,0.11707354041136264,-4.274653911590576
2.811438,-5.3808885180895105,-1.2575844964731049,0.13129966894952913,-4.243209362030029
2.818236,-5.379734156031404,-1.2564301344149982,0.169814302671338,-4.253690242767334
2.826101,-5.378445455490408,-1.2551414338740026,0.16384861117039207,-4.264172554016113
2.833042,-5.377315166185021,-1.254011144568615,0.162846144364661,-4.232727527618408
2.841907,-5.375826955215009,-1.2525229335986037,0.16787266289332953,-4.232727527618408
2.849313,-5.374576471203719,-1.2512724495873133,0.16884750637385879,-4.316579818725586
2.857939,-5.373352442446487,-1.2500484208300815,0.14190018553268258,-4.264172554016113
2.865335,-5.372431768136538,-1.2491277465201325,0.12448302572181487,-4.264172554016113
2.872246,-5.371561584674463,-1.2482575630580577,0.12591209768910708,-4.368986129760742
2.87969,-5.370732613153288,-1.2474285915368828,0.11136245490839591,-4.3375420570373535
2.886654,-5.370096300683985,-1.246792279067579,0.09137210911879892,-4.316579818725586
2.89592,-5.369399240192614,-1.2460952185762082,0.07522664626780645,-4.285134792327881
2.902694,-5.3688826562738,-1.2455786346573943,0.07625769883563638,-4.316579818725586
2.910043,-5.368427355434706,-1.2451233338183005,0.06195400112296234,-4.243209362030029
2.917086,-5.368070082417279,-1.244766060800873,0.05072993825411194,-4.201284408569336
2.924831,-5.367754069123292,-1.244450047506886,0.04080208782585416,-4.201284408569336
2.931835,-5.3675198249837015,-1.2442158033672959,0.03344309114506083,-4.159358024597168
2.938576,-5.367397793873752,-1.2440937722573464,0.01810269408592571,-4.169839382171631
2.946031,-5.367253697759574,-1.2439496761431688,0.019329119485728963,-4.253690242767334
2.952467,-5.367150220072606,-1.2438461984562004,0.016078272073878054,-4.253690242767334
2.959894,-5.366984105931577,-1.2436800843151712,0.0223663190965063,-4.2222466468811035
2.966483,-5.366736380692204,-1.2434323590757987,0.03759715452311456,-4.285134792327881
2.975012,-5.3664447731680855,-1.24314075155168,0.034189372305073774,-4.211765289306641
2.982228,-5.366243656025029,-1.2429396344086232,0.027871090913609804,-4.201284408569336
2.989034,-5.36608738180407,-1.2427833601876648,0.022961591468606,-4.138394832611084
2.996647,-5.36601700745332,-1.2427129858369144,0.009244039361431202,-4.190802097320557
3.00339,-5.365997583768048,-1.2426935621516426,0.0028804879549562657,-4.2222466468811035
3.012451,-5.366017846812399,-1.2427138251959935,-0.0022362680692819214,-4.2222466468811035
3.019351,-5.366095778096472,-1.2427917564800666,-0.011294661247851771,-4.285134792327881
3.027018,-5.366236662816477,-1.2429326412000714,-0.018375313908053546,-4.306097507476807
3.034084,-5.366309648165757,-1.2430056265493512,-0.010329073199907222,-4.274653911590576
3.041525,-5.366337244423086,-1.2430332228066803,-0.0037087728700159897,-4.232727527618408
3.048499,-5.366358460926941,-1.2430544393105354,-0.0030422367435480394,-4.253690242767334
3.055195,-5.36637529175679,-1.2430712701403843,-0.0025134806294491055,-4.232727527618408
3.062542,-5.366355952084811,-1.2430519304684058,0.0026322839933235745,-4.201284408569336
3.069513,-5.3663408992616555,-1.2430368776452498,0.00215938560689117,-4.190802097320557
3.077137,-5.366292230195595,-1.242988208579189,0.006383740139949999,-4.180320739746094
3.084081,-5.366255839313893,-1.2429518176974872,0.005240486873771548,-4.180320739746094
3.092319,-5.366296846533717,-1.2429928249173114,-0.004977909994725001,-4.075506687164307
3.099683,-5.366326616755086,-1.2430225951386804,-0.004042650907136593,-4.169839382171631
3.10789,-5.36624037837033,-1.2429363567539244,0.010508105343544401,-4.127913475036621
3.115481,-5.366070174861387,-1.2427661532449816,0.022421019421258577,-4.159358024597168
3.122567,-5.365806930937348,-1.242502909320942,0.037150909945313615,-4.096469879150391
3.129834,-5.36541694209142,-1.242112920475014,0.05366574069656178,-4.096469879150391
3.136674,-5.365050000657285,-1.2417459790408794,0.0536446122327315,-4.096469879150391
3.145451,-5.364601767476339,-1.2412977458599332,0.05106962822304619,-4.075506687164307
3.152636,-5.364234965583443,-1.2409309439670375,0.051052883576576405,-4.0859880447387695
3.160012,-5.363860328719312,-1.2405563071029064,0.05078999604927471,-4.075506687164307
3.166616,-5.363551078891639,-1.2402470572752335,0.04682796451885256,-4.033581256866455
3.174759,-5.363247438071186,-1.2399434164547802,0.037288806810054496,-3.9916555881500244
3.182427,-5.362981539169042,-1.2396775175526367,0.03467527372621891,-3.928767204284668
3.189399,-5.3626845117756226,-1.239380490159217,0.04260389796628194,-3.9811742305755615
3.196774,-5.362326055380319,-1.2390220337639137,0.04860267319602168,-3.9916555881500244
3.203975,-5.3619392897813585,-1.2386352681649528,0.053712088563143676,-3.907804250717163
3.212605,-5.361340345254387,-1.2380363236379814,0.06940231028135634,-3.928767204284668
3.219503,-5.360718537667324,-1.2374145160509187,0.09014101716544046,-3.9497296810150146
3.227118,-5.360235342500925,-1.2369313208845192,0.06345431664141257,-3.8449156284332275
3.233812,-5.3598207391058565,-1.236516717489451,0.061935843514208146,-3.8553972244262695
3.242029,-5.359491388452419,-1.2361873668360133,0.040082310907501195,-3.8239529132843018
3.249166,-5.359224171373456,-1.2359201497570504,0.037440777122501503,-3.802989959716797
3.255801,-5.358955417643219,-1.235651396026813,0.040504306351061226,-3.7505829334259033
3.262998,-5.35871766689261,-1.2354136452762043,0.033035146236026734,-3.7296202182769775
3.269666,-5.3585989803150085,-1.2352949586986028,0.017799820759476764,-3.666731595993042
3.278601,-5.358434658618683,-1.2351306370022774,0.018390840756336013,-3.666731595993042
3.28553,-5.358330006789353,-1.235025985172947,0.015103106574262325,-3.656250476837158
3.293144,-5.358237210048052,-1.2349331884316461,0.012187810966819968,-3.677212953567505
3.300291,-5.358233234555989,-1.2349292129395835,0.0005562405264160467,-3.6143245697021484
3.307713,-5.3582298867554865,-1.2349258651390809,0.00045106627173910867,-3.6143245697021484
3.314307,-5.358227422858495,-1.2349234012420895,0.0003736606647970706,-3.677212953567505
3.320923,-5.358193861665893,-1.2348898400494877,0.0050726430405367605,-3.687694549560547
3.328619,-5.358126767494462,-1.2348227458780565,0.008718155816794292,-3.7191386222839355
3.33507,-5.3580800046164105,-1.234775983000005,0.007249056675292067,-3.677212953567505
3.342676,-5.358070822265583,-1.2347668006491777,0.0012072462793601942,-3.7191386222839355
3.349607,-5.358063950959819,-1.2347599293434133,0.0009913778422741667,-3.687694549560547
3.357838,-5.358170347678301,-1.234866326061895,-0.012926085677065664,-3.5933620929718018
3.365254,-5.358351908021807,-1.2350478864054013,-0.024482214274542103,-3.540954828262329
3.372482,-5.35852992749075,-1.2352259058743442,-0.024629495008086123,-3.446622371673584
3.379937,-5.358713447036043,-1.235409425419637,-0.02461739679224464,-3.404696464538574
3.386369,-5.3588759554112695,-1.2355719337948639,-0.02526538395163715,-3.3837337493896484
3.395283,-5.358931796852594,-1.2356277752361882,-0.006264469367506269,-3.289400815963745
3.402216,-5.358803691600119,-1.2354996699837137,0.01847767711662948,-3.2684383392333984
3.409932,-5.358653201252177,-1.2353491796357714,0.01950322173822668,-3.216031074523926
3.416565,-5.358577727794048,-1.235273706177642,0.011378814785263891,-3.184587001800537
3.425297,-5.358499756619333,-1.235195735002927,0.008929278088511053,-3.1426613330841064
3.432225,-5.358383483638141,-1.2350794620217354,0.016783131327141883,-3.100735664367676
3.439218,-5.358254271828959,-1.2349502502125533,0.01847716095937306,-3.069291591644287
3.446603,-5.358109027039386,-1.23480500542298,0.019667499657356518,-3.069291591644287
3.452988,-5.35800443309107,-1.2347004114746643,0.01638158386096058,-3.090254068374634
3.460096,-5.357842384645094,-1.2345383630286886,0.022797358460774835,-3.090254068374634
3.466602,-5.357594993473003,-1.2342909718565975,0.03802527787548287,-3.079772710800171
3.47501,-5.357150748145946,-1.2338467265295403,0.05283559100145819,-3.0483286380767822
3.482401,-5.356626769692129,-1.2333227480757234,0.07089435241155086,-3.069291591644287
3.489423,-5.355888023714562,-1.2325840020981564,0.1052059353759676,-3.069291591644287
3.497157,-5.355090213969353,-1.2317861923529474,0.10315535637871924,-2.9959213733673096
3.504101,-5.354469391123553,-1.2311653695071474,0.0894049698001837,-2.985440254211426
3.511867,-5.353947163131514,-1.2306431415151087,0.06724535523040405,-3.0378472805023193
3.518681,-5.353634327726594,-1.2303303061101882,0.04591066445764271,-3.0378472805023193
3.526474,-5.353346913713492,-1.230042892097086,0.03688128693662399,-2.985440254211426
3.533402,-5.35313706697866,-1.2298330453622546,0.030288757331313712,-2.953995943069458
3.541778,-5.352898076445251,-1.229594054828845,0.028533986627996187,-2.9015889167785645
3.548871,-5.352765935198486,-1.2294619135820808,0.018629308590249555,-2.8701446056365967
3.555739,-5.352855705123624,-1.2295516835072187,-0.013070516058092799,-2.8911073207855225
3.56346,-5.353044171110553,-1.2297401494941473,-0.02440969746908644,-2.9225516319274902
3.570395,-5.353183170943075,-1.2298791493266696,-0.020042888942093672,-2.953995943069458
3.579167,-5.353281435306072,-1.2299774136896664,-0.011202484596090224,-2.9225516319274902
3.58609,-5.353214273845391,-1.2299102522289855,0.00970092923684803,-2.9225516319274902
3.593875,-5.353117606530408,-1.2298135849140026,0.012417374307917903,-2.964477300643921
3.600442,-5.353081327209871,-1.2297773055934655,0.005524287502120597,-2.9225516319274902
3.608666,-5.353082824165523,-1.2297788025491174,-0.00018202258591365903,-2.964477300643921
3.615991,-5.35311816717401,-1.2298141455576044,-0.00482502756465406,-2.985440254211426
3.622686,-5.353272078493852,-1.2299680568774463,-0.02298970315021667,-2.9120700359344482
3.630413,-5.353558114124759,-1.2302540925083534,-0.03701698213070861,-2.849181890487671
3.637247,-5.353734007055979,-1.2304299854395735,-0.025737804388370082,-2.9225516319274902
3.646236,-5.354035397641547,-1.2307313760251413,-0.033529354904494574,-2.9015889167785645
3.652906,-5.3543154742291135,-1.2310114526127078,-0.04199050441581392,-2.9225516319274902
3.660586,-5.354468485490412,-1.2311644638740065,-0.01992349886098005,-2.838700294494629
3.667327,-5.354579318857609,-1.2312752972412033,-0.01644156593928211,-2.838700294494629
3.674389,-5.354042625942004,-1.2307386043255981,0.07599774620846005,-2.838700294494629
3.681384,-5.353738774440746,-1.2304347528243404,0.04343861641947723,-2.7967746257781982
3.688165,-5.3538174942638825,-1.230513472647477,-0.011608299724379156,-2.8072562217712402
3.695948,-5.353998031650509,-1.230694010034103,-0.023196565459981413,-2.8806259632110596
3.702714,-5.35412746812221,-1.2308234465058048,-0.01913019877389599,-2.964477300643921
3.710181,-5.354243171735509,-1.2309391501191032,-0.015495262558569705,-2.9120700359344482
3.716671,-5.3542336585005295,-1.2309296368841238,0.0014658853610119427,-2.859663248062134
3.725075,-5.353803230749088,-1.2304992091326827,0.05121690940396485,-2.985440254211426
3.732338,-5.353466330270384,-1.2301623086539788,0.04638620705215655,-2.985440254211426
3.739654,-5.3534641916671415,-1.2301601700507359,0.0002923141542161948,-2.933032989501953
3.748041,-5.353538631412985,-1.2302346097965797,-0.00887576893288002,-3.0483286380767822
3.756354,-5.35344544126238,-1.2301414196459746,0.011209929489612996,-3.079772710800171
3.764217,-5.3532296482835084,-1.2299256266671028,0.0274439464661526,-2.953995943069458
3.771283,-5.353004426302874,-1.2297004046864686,0.031875065942168566,-3.0168843269348145
3.778705,-5.352985718178587,-1.2296816965621815,0.0025206411991554405,-3.1321797370910645
3.785398,-5.35335351440988,-1.2300494927934746,-0.054951348416545726,-3.0064027309417725
3.793065,-5.353906339430192,-1.2306023178137862,-0.07210386821296862,-3.0168843269348145
3.799937,-5.354281338323024,-1.2309773167066185,-0.05456959220768779,-3.184587001800537
3.808526,-5.354455866775724,-1.2311518451593182,-0.02031992747459372,-3.090254068374634
